Date,Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,date_station_id,prev_day_precip
2013-10-19,1,54,42,48,37,42,17,0,608,1704,0.01,29.1,29.83,8.9,25,9.2,2013-10-19 00:00:001,0.0
2013-10-20,1,61,36,49,42,46,16,0,610,1703,0.01,29.07,29.8,5.1,20,6.1,2013-10-20 00:00:001,0.01
2013-10-20,2,65,41,53,41,47,12,0,610,1703,0.02,29.15,29.82,7.5,21,8.4,2013-10-20 00:00:002,0.01
2013-10-21,1,55,33,44,31,38,21,0,611,1701,0.0,29.19,29.9,10.8,27,11.5,2013-10-21 00:00:001,0.02
2013-10-21,2,55,36,46,32,40,19,0,611,1701,0.03,29.26,29.92,10.3,27,10.8,2013-10-21 00:00:002,0.01
2013-10-22,1,42,29,36,31,34,29,0,612,1660,0.0,29.21,29.95,5.4,26,6.1,2013-10-22 00:00:001,0.03
2013-10-22,2,41,31,36,31,35,29,0,612,1660,0.03,29.28,29.97,4.6,26,5.4,2013-10-22 00:00:002,0.0
2013-10-23,1,46,32,39,27,34,26,0,613,1658,0.0,29.24,29.98,9.2,30,10.0,2013-10-23 00:00:001,0.03
2013-10-23,2,46,32,39,27,34,26,0,613,1658,0.0,29.32,30.0,9.2,29,9.2,2013-10-23 00:00:002,0.0
2013-10-24,2,44,34,39,25,34,26,0,614,1657,0.0,29.52,30.2,9.2,30,9.9,2013-10-24 00:00:002,0.0
2013-10-24,1,44,31,38,25,33,27,0,614,1657,0.0,29.45,30.16,10.3,30,10.9,2013-10-24 00:00:001,0.0
2013-10-25,1,51,29,40,26,35,25,0,616,1656,0.0,29.47,30.24,10.8,24,11.7,2013-10-25 00:00:001,0.0
2013-10-25,2,51,29,40,26,36,25,0,616,1656,0.0,29.57,30.28,10.4,23,11.3,2013-10-25 00:00:002,0.0
2013-10-26,1,55,37,46,29,39,19,0,617,1654,0.0,29.22,29.96,10.9,27,14.2,2013-10-26 00:00:001,0.0
2013-10-26,2,55,38,47,29,39,18,0,617,1654,0.0,29.3,29.98,10.5,26,13.4,2013-10-26 00:00:002,0.0
2013-10-27,2,55,32,44,29,38,21,0,618,1653,0.0,29.37,30.05,6.4,23,6.7,2013-10-27 00:00:002,0.0
2013-10-27,1,54,29,42,29,37,23,0,618,1653,0.0,29.28,30.02,6.3,23,6.6,2013-10-27 00:00:001,0.0
2013-10-28,1,53,35,44,37,41,21,0,619,1651,0.0,29.54,30.26,9.0,4,9.4,2013-10-28 00:00:001,0.0
2013-10-28,2,54,36,45,38,42,20,0,619,1651,0.0,29.6,30.26,8.8,4,10.3,2013-10-28 00:00:002,0.0
2013-10-29,2,57,43,50,39,45,15,0,620,1650,0.0,29.57,30.26,5.9,11,6.6,2013-10-29 00:00:002,0.0
2013-10-29,1,57,42,50,40,45,15,0,620,1650,0.0,29.49,30.25,6.1,10,7.5,2013-10-29 00:00:001,0.0
2013-10-30,1,63,43,53,52,53,12,0,622,1649,0.55,29.22,30.0,6.6,15,7.5,2013-10-30 00:00:001,0.0
2013-10-30,2,64,47,56,52,53,9,0,622,1649,1.16,29.29,30.01,5.3,14,6.2,2013-10-30 00:00:002,0.0
2013-10-31,1,64,46,55,56,57,10,0,623,1647,1.04,28.69,29.45,9.4,24,11.5,2013-10-31 00:00:001,1.16
2013-10-31,2,65,47,56,56,57,9,0,623,1647,2.03,28.77,29.47,9.5,23,11.4,2013-10-31 00:00:002,0.55
